"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"928","James Hagens","BOS","C","2","29.1","0","1","0","1","1","100.00","2","0.00","0.16","5","3","2","0","0","0","2","1","1","0","0","0","3","3","1","1","0","1","0","100.00"
"930","Brady Martin","NSH","C","3","34.25","0","1","1","0","1","50.00","2","0.00","0.1","3","3","2","0","0","0","0","0","0","0","0","0","4","0","0","2","2","5","11","31.25"
"933","Luke Haymes","TOR","C","4","54.216666666667","0","1","0","1","1","50.00","3","0.00","0.31","7","6","4","3","0","0","2","1","1","0","0","0","1","0","3","1","2","8","18","30.77"
"935","Quinn Hutson","EDM","R","4","31.983333333333","1","0","0","0","1","100.00","3","33.33","0.45","6","4","1","1","0","1","0","0","0","0","0","0","3","0","0","1","1","0","1","0.00"
"938","Tyson Gross","CGY","C","6","66.15","1","0","0","0","1","33.33","5","20.00","0.82","9","7","5","3","2","2","2","1","1","0","0","0","2","1","4","3","5","27","26","50.94"
"49","Dmitry Kulikov","FLA","D","19","342.61666666667","0","0","0","0","0","0.00","15","0.00","0.57","38","25","7","2","1","0","10","5","5","0","0","2","18","4","22","14","17","0","0","-"
"60","Garrett Wilson","PHI","L","3","26.033333333333","0","0","0","0","0","0.00","3","0.00","0.25","3","3","1","1","0","1","5","1","0","1","0","1","1","1","6","1","0","0","0","-"
"66","Justin Dowling","NYR","C","2","14.383333333333","0","0","0","0","0","-","1","0.00","0.32","3","3","1","1","0","1","0","0","0","0","0","0","0","0","3","1","1","1","2","33.33"
"68","Andrew Agozzino","UTA","L","2","12.266666666667","0","0","0","0","0","-","0","-","0.01","1","1","0","0","0","0","0","0","0","0","0","1","1","1","4","1","1","3","4","42.86"
"82","Derek Forbort","VAN","D","2","27.866666666667","0","0","0","0","0","0.00","1","0.00","0.05","1","1","1","0","0","0","2","1","1","0","0","0","5","0","2","8","4","0","0","-"
"92","Dylan McIlrath","WSH","D","13","121.06666666667","0","0","0","0","0","0.00","5","0.00","0.31","15","10","2","0","0","1","10","2","0","2","0","3","7","0","26","13","9","0","0","-"
"98","Kevin Gravel","NSH","D","1","16.6","0","0","0","0","0","0.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","2","3","0","0","-"
"108","T.J. Tynan","COL","C","1","8.2166666666667","0","0","0","0","0","0.00","1","0.00","0.17","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","4","6","40.00"
"114","Joseph LaBate","VAN","C","1","9.5333333333333","0","0","0","0","0","-","2","0.00","0.27","3","3","2","2","0","0","0","0","0","0","0","0","0","0","6","1","2","1","1","50.00"
"178","Erik Gustafsson","DET","D","2","37.483333333333","0","0","0","0","0","-","3","0.00","0.06","8","3","2","0","0","1","2","1","1","0","0","0","3","1","2","5","1","0","0","-"
"180","Matthew Benning","TOR","D","1","12.433333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","3","0","0","-"
"185","Jaycob Megna","VGK","D","4","42.483333333333","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","2","1","1","0","0","0","2","0","6","4","1","0","0","-"
"195","John Hayden","SEA","C","3","30.233333333333","0","0","0","0","0","-","2","0.00","0.22","5","3","2","0","0","0","2","1","1","0","0","0","2","1","7","0","2","6","9","40.00"
"202","Mason Geertsen","BUF","L","5","20.6","0","0","0","0","0","-","1","0.00","0.01","2","1","0","0","0","0","12","2","1","0","1","0","0","0","8","5","0","0","0","-"
"241","Jordan Oesterle","NSH","D","1","14.083333333333","0","0","0","0","0","-","0","-","0.09","2","2","2","0","0","0","0","0","0","0","0","0","0","0","1","3","2","0","0","-"
"266","Andreas Englund","NSH","D","3","26.45","0","0","0","0","0","-","2","0.00","0.07","3","2","1","0","0","0","2","1","1","0","0","1","2","0","4","2","1","0","0","-"
"289","Bokondji Imama","PIT","L","2","15.283333333333","0","0","0","0","0","-","2","0.00","0.23","4","3","2","1","0","1","5","1","0","1","0","1","2","0","3","2","0","0","0","-"
"290","Hayden Hodgson","OTT","R","10","70.25","0","0","0","0","0","0.00","4","0.00","0.63","11","9","6","2","0","1","11","4","3","1","0","2","3","1","29","7","0","0","0","-"
"292","Dryden Hunt","CGY","L","3","26.8","0","0","0","0","0","-","4","0.00","0.6","5","4","4","4","0","2","2","1","1","0","0","1","3","0","9","0","4","0","0","-"
"303","Anthony Richard","PHI","C","1","7.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"357","Lane Pederson","PHI","C","5","44.316666666667","0","0","0","0","0","0.00","0","-","0.19","4","2","2","1","0","0","0","0","0","0","0","0","6","1","16","1","3","13","14","48.15"
"387","Boris Katchouk","T.B","L","3","36.566666666667","0","0","0","0","0","0.00","0","-","0.24","1","1","1","1","0","0","0","0","0","0","0","0","0","0","5","4","2","7","12","36.84"
"390","Riley Stillman","EDM","D","4","48.133333333333","0","0","0","0","0","0.00","1","0.00","0.28","4","3","1","1","0","0","0","0","0","0","0","0","2","0","7","10","4","0","0","-"
"401","Jacob Moverare","L.A","D","15","131.7","0","0","0","0","0","0.00","7","0.00","0.13","23","11","7","1","0","2","0","0","0","0","0","0","6","2","3","20","12","0","0","-"
"408","Michael Pezzetta","TOR","L","9","58.25","0","0","0","0","0","-","2","0.00","0.24","4","4","2","2","0","0","35","8","5","1","2","2","3","0","30","8","3","0","2","0.00"
"414","Dylan Coghlan","VGK","D","3","45.166666666667","0","0","0","0","0","0.00","2","0.00","0.11","7","5","1","0","0","0","2","1","1","0","0","0","2","0","4","5","4","0","0","-"
"421","Zack MacEwen","N.J","R","3","19","0","0","0","0","0","-","4","0.00","0.6","7","7","4","3","0","0","0","0","0","0","0","0","2","1","6","2","1","0","2","0.00"
"422","Justin Danforth","BUF","R","4","46.816666666667","0","0","0","0","0","-","2","0.00","0.17","6","3","2","1","1","0","2","1","1","0","0","0","3","0","3","2","4","17","14","54.84"
"445","Jack Studnicka","FLA","C","19","134.81666666667","0","0","0","0","0","0.00","16","0.00","1.14","26","20","12","5","1","3","4","2","2","0","0","3","4","3","19","22","6","22","36","37.93"
"476","Skyler Brind'Amour","CAR","C","4","60.066666666667","0","0","0","0","0","-","2","0.00","0.17","10","3","5","0","1","1","2","1","1","0","0","0","2","0","5","5","0","22","21","51.16"
"477","Sheldon Dries","DET","C","5","34.866666666667","0","0","0","0","0","-","2","0.00","0.25","4","3","3","2","0","0","0","0","0","0","0","1","1","3","8","1","3","9","12","42.86"
"499","Michael Callahan","BOS","D","5","64.95","0","0","0","0","0","0.00","3","0.00","0.14","4","4","1","0","0","0","0","0","0","0","0","0","3","2","3","11","9","0","0","-"
"510","Liam Foudy","NYI","C","1","11.283333333333","0","0","0","0","0","-","1","0.00","0.05","2","1","2","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0.00"
"517","Adam Ginning","PHI","D","5","76.7","0","0","0","0","0","0.00","2","0.00","0.09","9","5","2","0","0","0","0","0","0","0","0","0","5","0","4","6","5","0","0","-"
"528","Josiah Slavin","CAR","L","2","30.033333333333","0","0","0","0","0","0.00","0","-","0.19","4","3","1","1","0","0","2","1","1","0","0","0","0","1","1","2","1","1","1","50.00"
"542","Rafael Harvey-Pinard","PIT","L","1","11.016666666667","0","0","0","0","0","0.00","2","0.00","0.22","3","2","2","2","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","-"
"554","Brett Leason","WSH","R","6","51.483333333333","0","0","0","0","0","-","1","0.00","0.29","4","3","2","1","0","0","0","0","0","0","0","0","1","0","10","4","0","2","3","40.00"
"564","Raphael Lavoie","VGK","C","1","8.5666666666667","0","0","0","0","0","-","0","-","0.03","2","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0.00"
"569","Simon Lundmark","T.B","D","1","16.75","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","2","3","2","0","0","-"
"576","Domenick Fensore","CAR","D","1","19.366666666667","0","0","0","0","0","-","2","0.00","0.05","5","3","0","0","0","0","0","0","0","0","0","0","0","0","1","3","3","0","0","-"
"578","Ryan Johnson","BUF","D","3","27","0","0","0","0","0","0.00","0","-","0.03","4","2","0","0","0","0","2","1","1","0","0","0","2","2","2","6","3","0","0","-"
"579","Henry Thrun","TOR","D","4","59.45","0","0","0","0","0","0.00","4","0.00","0.09","5","5","0","0","0","0","0","0","0","0","0","0","1","0","3","5","4","0","0","-"
"582","Ville Heinola","WPG","D","5","70.5","0","0","0","0","0","0.00","7","0.00","0.76","15","12","5","1","0","4","4","1","1","0","0","1","3","1","6","10","3","0","0","-"
"588","Sam Poulin","PIT","R","2","27.633333333333","0","0","0","0","0","-","1","0.00","0.2","6","5","3","1","0","0","0","0","0","0","0","0","1","1","2","5","2","0","0","-"
"589","Jakob Pelletier","T.B","L","5","46.716666666667","0","0","0","0","0","-","4","0.00","0.55","7","7","6","2","1","0","0","0","0","0","0","0","4","0","8","10","3","2","0","100.00"
"591","Nathan Légaré","N.J","R","1","8.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","1","0.00"
"610","Matěj  Blümel","BOS","R","4","43.466666666667","0","0","0","0","0","0.00","4","0.00","0.49","10","6","7","1","0","0","0","0","0","0","0","0","3","0","2","3","2","0","1","0.00"
"611","Hunter Skinner","STL","D","1","10.75","0","0","0","0","0","0.00","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","4","1","1","0","0","-"
"621","Jacob Gaucher","PHI","C","4","35.233333333333","0","0","0","0","0","-","4","0.00","0.28","6","5","4","2","0","0","0","0","0","0","0","1","3","0","3","3","1","10","12","45.45"
"624","Connor Mackey","NYR","D","3","38.35","0","0","0","0","0","-","2","0.00","0.12","7","4","2","0","0","0","4","2","2","0","0","0","3","0","2","3","2","0","0","-"
"657","Brett Berard","NYR","L","13","137.05","0","0","0","0","0","0.00","9","0.00","1.43","35","22","19","7","0","2","6","2","2","0","0","0","9","1","17","12","9","0","0","-"
"667","Roby Jarventie","EDM","L","3","24.016666666667","0","0","0","0","0","-","2","0.00","0.2","3","2","2","1","0","1","0","0","0","0","0","0","0","0","1","3","4","2","2","50.00"
"670","Bogdan Trineyev","WSH","R","2","21.05","0","0","0","0","0","-","1","0.00","0.16","3","3","1","1","0","0","0","0","0","0","0","0","1","1","1","1","2","0","0","-"
"673","William Villeneuve","TOR","D","3","51.983333333333","0","0","0","0","0","0.00","2","0.00","0.06","6","4","0","0","0","0","0","0","0","0","0","1","1","1","1","5","5","0","0","-"
"678","Ronan Seeley","CAR","D","1","15.2","0","0","0","0","0","0.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","-"
"679","Isaak Phillips","WPG","D","3","28.55","0","0","0","0","0","-","3","0.00","0.05","5","3","0","0","0","0","2","1","1","0","0","1","2","0","3","7","1","0","0","-"
"682","Rory Kerins","CGY","C","4","59.983333333333","0","0","0","0","0","-","1","0.00","0.83","8","5","8","5","1","3","2","1","1","0","0","0","2","1","3","3","5","10","16","38.46"
"691","Trevor Kuntar","BUF","C","1","5.2","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"693","Nils Aman","VAN","C","2","17.316666666667","0","0","0","0","0","0.00","1","0.00","0.05","3","1","3","0","0","0","0","0","0","0","0","0","1","0","2","1","1","1","1","50.00"
"696","Ryan Tverberg","TOR","C","2","19.733333333333","0","0","0","0","0","0.00","1","0.00","0.08","2","2","1","0","0","0","2","1","1","0","0","1","1","0","3","1","1","0","0","-"
"698","Daniil Miromanov","CGY","D","1","17.816666666667","0","0","0","0","0","0.00","0","-","0.01","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","-"
"701","Walker Duehr","WPG","R","3","28.5","0","0","0","0","0","-","2","0.00","0.33","5","5","4","1","0","0","0","0","0","0","0","0","1","2","10","3","2","0","1","0.00"
"705","Dylan Duke","T.B","L","1","9.3666666666667","0","0","0","0","0","-","1","0.00","0.02","2","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-"
"710","Xavier Bourgault","OTT","R","2","11.916666666667","0","0","0","0","0","0.00","3","0.00","0.45","7","6","5","4","1","2","0","0","0","0","0","0","1","0","3","0","0","0","0","-"
"714","Tristan Broz","PIT","C","1","11.5","0","0","0","0","0","-","2","0.00","0.06","2","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","3","50.00"
"724","Tyson Hinds","ANA","D","6","93.7","0","0","0","0","0","0.00","9","0.00","0.39","20","12","6","0","0","1","2","1","1","0","0","1","5","1","6","20","10","0","0","-"
"731","Joshua Roy","MTL","R","3","29.366666666667","0","0","0","0","0","0.00","2","0.00","0.1","6","4","2","0","0","0","2","1","1","0","0","0","3","0","6","1","0","0","0","-"
"736","William Stromgren","CGY","L","3","21.866666666667","0","0","0","0","0","-","2","0.00","0.17","2","2","2","1","0","0","0","0","0","0","0","2","0","0","0","3","0","0","0","-"
"739","Carson Lambos","MIN","D","1","10.266666666667","0","0","0","0","0","0.00","1","0.00","0.06","2","2","0","0","0","0","0","0","0","0","0","0","2","0","0","5","1","0","0","-"
"741","Nikita Chibrikov","WPG","R","11","101.1","0","0","0","0","0","0.00","9","0.00","1.16","24","17","14","6","0","1","14","6","6","0","0","4","8","2","16","11","5","0","0","-"
"742","Carter Mazur","DET","L","8","85.583333333333","0","0","0","0","0","0.00","3","0.00","0.22","7","4","3","1","1","1","0","0","0","0","0","1","3","0","10","9","6","0","1","0.00"
"744","Ty Murchison","PHI","D","3","45.016666666667","0","0","0","0","0","0.00","1","0.00","0.01","2","1","0","0","0","0","0","0","0","0","0","0","3","0","5","6","2","0","0","-"
"750","Topias Vilen","N.J","D","2","30.916666666667","0","0","0","0","0","0.00","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1","0","0","-"
"756","Shane Lachance","N.J","L","1","7.4166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","0","100.00"
"758","Taylor Makar","COL","L","12","74.516666666667","0","0","0","0","0","0.00","7","0.00","0.86","15","9","8","5","1","1","4","2","2","0","0","0","1","1","17","9","1","0","2","0.00"
"763","Marc McLaughlin","N.J","C","7","57.366666666667","0","0","0","0","0","0.00","0","-","0.25","6","4","4","1","0","0","0","0","0","0","0","0","1","1","4","1","2","12","21","36.36"
"768","Seamus Casey","N.J","D","2","36.016666666667","0","0","0","0","0","-","4","0.00","0.16","8","6","1","0","0","0","0","0","0","0","0","0","3","2","0","7","1","0","0","-"
"771","Jack Devine","FLA","R","6","50.633333333333","0","0","0","0","0","-","6","0.00","0.93","14","11","6","4","0","1","2","1","1","0","0","1","2","0","4","2","0","0","0","-"
"772","Jorian Donovan","OTT","D","2","14.066666666667","0","0","0","0","0","-","1","0.00","0.01","2","1","1","0","0","0","0","0","0","0","0","0","1","0","2","2","1","0","0","-"
"773","Nathan Gaucher","ANA","C","3","24.066666666667","0","0","0","0","0","-","2","0.00","0.05","2","2","1","0","0","0","0","0","0","0","0","1","1","1","6","5","1","3","9","25.00"
"781","David Jiricek","MIN, PHI","D","26","312.4","0","0","0","0","0","0.00","16","0.00","0.56","42","23","11","1","0","4","16","8","8","0","0","2","26","3","8","34","19","0","0","-"
"782","Aleksanteri Kaskimaki","STL","C","5","51.966666666667","0","0","0","0","0","0.00","6","0.00","0.3","8","8","3","1","1","0","0","0","0","0","0","1","2","0","2","7","3","1","1","50.00"
"802","Owen Pickering","PIT","D","4","48.383333333333","0","0","0","0","0","0.00","1","0.00","0.02","6","2","2","0","0","0","2","1","1","0","0","0","4","1","1","6","2","0","0","-"
"814","Marshall Rifai","TOR","D","1","9.6666666666667","0","0","0","0","0","0.00","1","0.00","0.01","2","1","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","0","-"
"817","Georgii Merkulov","BOS","C","1","10.583333333333","0","0","0","0","0","-","0","-","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"823","Kenny Connors","L.A","C","2","17.316666666667","0","0","0","0","0","-","5","0.00","0.37","7","6","2","1","0","1","0","0","0","0","0","0","1","0","3","0","1","2","5","28.57"
"831","Abram Wiebe","CGY","D","4","48.083333333333","0","0","0","0","0","0.00","0","-","0.04","5","2","1","0","0","0","2","1","1","0","0","0","2","0","2","6","1","0","0","-"
"839","David Spacek","MIN","D","2","21.5","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","4","2","0","0","-"
"843","Xavier Parent","N.J","C","5","42.866666666667","0","0","0","0","0","0.00","2","0.00","0.25","6","6","2","1","0","0","2","1","1","0","0","0","1","1","7","4","1","0","0","-"
"854","Luca Cagnoni","S.J","D","3","54.083333333333","0","0","0","0","0","0.00","4","0.00","0.26","8","5","2","1","0","0","2","1","1","0","0","1","1","1","5","1","3","0","0","-"
"870","Luca Pinelli","CBJ","C","3","41.3","0","0","0","0","0","0.00","6","0.00","0.55","10","9","8","1","0","4","0","0","0","0","0","0","3","0","2","3","1","0","0","-"
"879","Brayden Yager","WPG","C","3","32.966666666667","0","0","0","0","0","0.00","2","0.00","0.11","4","4","1","0","0","1","2","1","1","0","0","0","1","0","0","2","0","6","13","31.58"
